congress,date,democrats_no,democrats_yes,independent_no,independent_yes,month,republican_no,republican_yes,result,total_no,total_not_voting,total_yes,vote_type,vote_uri,year
113,2014-12-15,0,51,0,1,12,39,2,Cloture Motion Agreed to,39,7,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/357.json,2014
113,2014-12-15,3,48,0,2,12,40,1,Nomination Confirmed,43,6,51,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/356.json,2014
113,2014-12-15,3,48,0,2,12,40,1,Cloture Motion Agreed to,43,6,51,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/355.json,2014
113,2014-12-13,21,31,1,1,12,18,24,Motion Agreed to,40,4,56,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/354.json,2014
113,2014-12-13,52,0,2,0,12,20,22,Point of Order Not Well Taken,74,4,22,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/353.json,2014
113,2014-12-13,5,47,1,1,12,13,29,Cloture Motion Agreed to,19,4,77,3/5,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/352.json,2014
113,2014-12-13,0,52,0,2,12,42,0,Motion to Proceed Agreed to,42,4,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/351.json,2014
113,2014-12-13,0,51,0,2,12,42,0,Motion to Proceed Agreed to,42,5,53,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/350.json,2014
113,2014-12-13,0,52,0,2,12,42,0,Motion to Proceed Agreed to,42,4,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/349.json,2014
113,2014-12-13,0,52,0,2,12,42,0,Motion to Proceed Agreed to,42,4,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/348.json,2014
113,2014-12-13,0,51,0,2,12,42,0,Motion to Proceed Agreed to,42,5,53,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/347.json,2014
113,2014-12-13,0,52,0,2,12,42,0,Motion to Proceed Agreed to,42,4,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/346.json,2014
113,2014-12-13,0,52,0,2,12,42,0,Motion to Proceed Agreed to,42,4,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/345.json,2014
113,2014-12-13,0,52,0,2,12,42,0,Motion to Proceed Agreed to,42,4,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/344.json,2014
113,2014-12-13,0,51,0,2,12,42,0,Motion to Proceed Agreed to,42,5,53,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/343.json,2014
113,2014-12-13,0,52,0,2,12,42,0,Motion to Proceed Agreed to,42,4,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/342.json,2014
113,2014-12-13,0,52,0,2,12,42,0,Motion to Proceed Agreed to,42,4,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/341.json,2014
113,2014-12-13,0,51,0,1,12,42,0,Motion to Proceed Agreed to,42,6,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/340.json,2014
113,2014-12-13,0,51,0,1,12,41,0,Motion to Proceed Agreed to,41,7,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/339.json,2014
113,2014-12-13,0,51,0,1,12,40,1,Motion to Proceed Agreed to,40,7,53,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/338.json,2014
113,2014-12-13,0,49,0,1,12,41,0,Motion to Proceed Agreed to,41,9,50,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/337.json,2014
113,2014-12-13,0,51,0,1,12,41,0,Motion to Proceed Agreed to,41,7,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/336.json,2014
113,2014-12-13,0,51,0,1,12,41,0,Motion to Proceed Agreed to,41,7,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/335.json,2014
113,2014-12-13,0,51,0,1,12,41,0,Motion to Proceed Agreed to,41,7,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/334.json,2014
113,2014-12-13,0,51,0,1,12,41,0,Motion to Proceed Agreed to,41,7,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/333.json,2014
113,2014-12-13,0,51,0,1,12,41,0,Motion to Proceed Agreed to,41,7,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/332.json,2014
113,2014-12-13,0,51,0,1,12,40,0,Motion to Proceed Agreed to,40,8,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/331.json,2014
113,2014-12-13,0,50,0,1,12,41,0,Motion to Proceed Agreed to,41,8,51,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/330.json,2014
113,2014-12-13,0,51,0,1,12,41,0,Motion to Proceed Agreed to,41,7,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/329.json,2014
113,2014-12-13,0,50,0,1,12,40,1,Motion to Proceed Agreed to,40,8,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/328.json,2014
113,2014-12-13,0,47,0,1,12,35,0,Motion to Proceed Agreed to,35,17,48,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/327.json,2014
113,2014-12-12,1,50,0,1,12,34,11,Nomination Confirmed,35,3,62,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/326.json,2014
113,2014-12-12,4,49,1,1,12,6,39,Motion Agreed to,11,0,89,3/5,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/325.json,2014
113,2014-12-12,0,53,0,2,12,45,0,Decision of Chair Sustained,45,0,55,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/324.json,2014
113,2014-12-12,53,0,2,0,12,27,18,Motion to Refer Rejected,82,0,18,3/5,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/323.json,2014
113,2014-12-11,3,49,1,1,12,10,35,Cloture Motion Agreed to,14,1,85,3/5,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/322.json,2014
113,2014-12-09,0,51,0,2,12,12,33,Nomination Confirmed,12,2,86,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/321.json,2014
113,2014-12-09,0,51,0,2,12,12,33,Nomination Confirmed,12,2,86,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/320.json,2014
113,2014-12-09,0,51,0,2,12,31,12,Cloture Motion Agreed to,31,4,65,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/319.json,2014
113,2014-12-09,0,49,0,2,12,32,12,Cloture Motion Agreed to,32,5,63,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/318.json,2014
113,2014-12-08,0,52,0,2,12,40,0,Nomination Confirmed,40,6,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/317.json,2014
113,2014-12-08,1,49,0,2,12,39,1,Nomination Confirmed,40,8,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/316.json,2014
113,2014-12-04,0,50,0,2,12,34,5,Cloture Motion Agreed to,34,9,57,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/315.json,2014
113,2014-12-04,1,49,0,2,12,41,0,Cloture Motion Agreed to,42,7,51,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/314.json,2014
113,2014-12-04,0,50,0,2,12,40,1,Cloture Motion Agreed to,40,7,53,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/313.json,2014
113,2014-12-04,15,34,1,1,12,0,41,Nomination Confirmed,16,8,76,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/312.json,2014
113,2014-12-04,0,48,0,2,12,36,3,Cloture Motion Agreed to,36,11,53,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/311.json,2014
113,2014-12-04,2,47,0,2,12,24,17,Cloture Motion Agreed to,26,8,66,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/310.json,2014
113,2014-12-04,0,49,0,2,12,23,19,Cloture Motion Agreed to,23,7,70,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/309.json,2014
113,2014-12-04,0,48,0,2,12,3,39,Nomination Confirmed,3,8,89,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/308.json,2014
113,2014-12-03,0,50,0,2,12,27,16,Cloture Motion Agreed to,27,5,68,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/307.json,2014
113,2014-12-03,0,51,0,2,12,25,18,Cloture Motion Agreed to,25,4,71,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/306.json,2014
113,2014-12-03,0,50,0,2,12,28,15,Cloture Motion Agreed to,28,5,67,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/305.json,2014
113,2014-12-03,0,51,0,2,12,36,7,Cloture Motion Agreed to,36,4,60,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/304.json,2014
113,2014-12-03,0,51,0,2,12,31,12,Cloture Motion Agreed to,31,4,65,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/303.json,2014
113,2014-12-03,0,51,0,2,12,43,0,Nomination Confirmed,43,4,53,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/302.json,2014
113,2014-12-03,0,50,0,2,12,2,41,Nomination Confirmed,2,5,93,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/301.json,2014
113,2014-12-02,0,52,0,2,12,43,0,Cloture Motion Agreed to,43,3,54,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/300.json,2014
113,2014-12-02,0,51,0,2,12,39,4,Cloture Motion Agreed to,39,4,57,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/299.json,2014
113,2014-12-02,0,52,1,1,12,43,0,Nomination Confirmed,44,3,53,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/298.json,2014
113,2014-12-02,0,51,0,2,12,28,15,Nomination Confirmed,28,4,68,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/297.json,2014
113,2014-12-02,0,50,0,2,12,40,0,Cloture Motion Agreed to,40,8,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/296.json,2014
113,2014-12-02,0,51,0,2,12,34,6,Cloture Motion Agreed to,34,7,59,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/295.json,2014
113,2014-12-02,0,51,1,1,12,41,0,Nomination Confirmed,42,6,52,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/294.json,2014
113,2014-12-02,1,49,1,1,12,41,0,Nomination Confirmed,43,7,50,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/293.json,2014
113,2014-12-01,0,49,0,1,12,36,0,Cloture Motion Agreed to,36,14,50,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/292.json,2014
113,2014-12-01,0,49,0,1,12,36,0,Cloture Motion Agreed to,36,14,50,1/2,https://api.propublica.org/congress/v1/113/senate/sessions/2/votes/291.json,2014
114,2015-01-29,34,9,2,0,1,0,53,Bill Passed,36,2,62,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/49.json,2015
114,2015-01-29,1,42,0,2,1,53,0,Amendment Rejected,54,2,44,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/48.json,2015
114,2015-01-29,9,34,0,2,1,53,0,Amendment Rejected,62,2,36,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/47.json,2015
114,2015-01-29,4,39,0,2,1,52,0,Amendment Rejected,56,3,41,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/46.json,2015
114,2015-01-29,33,9,2,0,1,0,53,Cloture Motion Agreed to,35,3,62,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/45.json,2015
114,2015-01-29,4,39,0,2,1,49,4,Amendment Rejected,53,2,45,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/44.json,2015
114,2015-01-29,0,43,0,2,1,39,14,Amendment Rejected,39,2,59,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/43.json,2015
114,2015-01-29,41,2,2,0,1,8,45,Amendment Rejected,51,2,47,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/42.json,2015
114,2015-01-28,10,33,0,2,1,53,0,Amendment Rejected,63,2,35,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/41.json,2015
114,2015-01-28,1,42,0,2,1,50,3,Amendment Rejected,51,2,47,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/40.json,2015
114,2015-01-28,42,1,2,0,1,4,49,Amendment Rejected,48,2,50,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/39.json,2015
114,2015-01-28,0,43,0,2,1,51,2,Amendment Rejected,51,2,47,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/38.json,2015
114,2015-01-28,42,1,2,0,1,3,49,Amendment Rejected,47,3,50,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/37.json,2015
114,2015-01-28,1,42,0,2,1,51,0,Amendment Rejected,52,4,44,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/36.json,2015
114,2015-01-28,42,1,2,0,1,0,53,Amendment Rejected,44,2,54,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/35.json,2015
114,2015-01-28,42,1,2,0,1,1,52,Amendment Rejected,45,2,53,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/34.json,2015
114,2015-01-28,5,38,0,2,1,53,0,Amendment Rejected,58,2,40,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/33.json,2015
114,2015-01-28,6,37,0,2,1,52,1,Amendment Rejected,58,2,40,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/32.json,2015
114,2015-01-28,9,34,0,2,1,53,0,Amendment Rejected,62,2,36,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/31.json,2015
114,2015-01-26,36,4,2,0,1,1,49,Cloture Motion Rejected,39,8,53,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/30.json,2015
114,2015-01-26,36,4,2,0,1,1,49,Cloture Motion Rejected,39,8,53,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/29.json,2015
114,2015-01-22,41,0,2,0,1,2,49,Motion to Table Agreed to,45,6,49,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/28.json,2015
114,2015-01-22,39,2,2,0,1,0,51,Motion to Table Agreed to,41,6,53,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/27.json,2015
114,2015-01-22,41,0,2,0,1,0,52,Motion to Table Agreed to,43,5,52,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/26.json,2015
114,2015-01-22,36,5,2,0,1,0,52,Motion to Table Agreed to,38,5,57,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/25.json,2015
114,2015-01-22,40,2,2,0,1,0,51,Motion Agreed to,42,5,53,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/24.json,2015
114,2015-01-22,0,40,0,2,1,5,47,Motion for Attendance Agreed to,5,6,89,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/23.json,2015
114,2015-01-22,4,39,0,2,1,50,2,Amendment Rejected,54,3,43,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/22.json,2015
114,2015-01-22,31,12,2,0,1,0,52,Amendment Agreed to,33,3,64,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/21.json,2015
114,2015-01-22,42,1,2,0,1,2,50,Amendment Rejected,46,3,51,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/20.json,2015
114,2015-01-22,0,43,0,2,1,47,5,Amendment Rejected,47,3,50,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/19.json,2015
114,2015-01-22,0,43,0,2,1,23,30,Amendment Agreed to,23,2,75,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/18.json,2015
114,2015-01-22,41,2,2,0,1,4,49,Amendment Rejected,47,2,51,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/17.json,2015
114,2015-01-22,40,3,2,0,1,0,53,Motion to Table Agreed to,42,2,56,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/16.json,2015
114,2015-01-22,43,0,2,0,1,1,53,Motion to Table Agreed to,46,1,53,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/15.json,2015
114,2015-01-22,40,3,1,1,1,4,50,Amendment Rejected,45,1,54,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/14.json,2015
114,2015-01-22,0,43,0,2,1,44,10,Amendment Rejected,44,1,55,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/13.json,2015
114,2015-01-21,0,43,0,2,1,49,5,Amendment Rejected,49,1,50,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/12.json,2015
114,2015-01-21,0,43,1,1,1,39,15,Amendment Rejected,40,1,59,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/11.json,2015
114,2015-01-21,0,43,0,2,1,1,53,Amendment Agreed to,1,1,98,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/10.json,2015
114,2015-01-21,40,3,2,0,1,3,51,Amendment Rejected,45,1,54,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/9.json,2015
114,2015-01-21,5,38,0,2,1,53,1,Amendment Rejected,58,1,41,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/8.json,2015
114,2015-01-21,43,0,2,0,1,0,54,Amendment Rejected,45,1,54,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/7.json,2015
114,2015-01-20,0,43,0,2,1,5,49,Amendment Agreed to,5,1,94,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/6.json,2015
114,2015-01-20,43,0,2,0,1,1,53,Motion to Table Agreed to,46,1,53,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/5.json,2015
114,2015-01-20,40,3,2,0,1,0,54,Motion to Table Agreed to,42,1,57,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/4.json,2015
114,2015-01-12,31,10,1,1,1,0,52,Cloture on the Motion to Proceed Agreed to,32,5,63,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/3.json,2015
114,2015-01-08,2,40,1,1,1,1,52,Bill Passed,4,3,93,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/2.json,2015
114,2015-01-08,12,30,1,1,1,53,0,Amendment Rejected,66,3,31,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/1.json,2015
114,2015-02-27,39,4,2,0,2,1,53,Cloture on the Motion to Proceed Rejected,42,1,57,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/63.json,2015
114,2015-02-27,0,43,0,2,2,31,23,Bill Passed,31,1,68,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/62.json,2015
114,2015-02-27,0,43,0,2,2,33,21,Amendment Agreed to,33,1,66,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/61.json,2015
114,2015-02-27,43,0,2,0,2,20,34,Motion to Table Failed,65,1,34,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/60.json,2015
114,2015-02-27,0,43,0,2,2,31,23,Cloture Motion Agreed to,31,1,68,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/59.json,2015
114,2015-02-25,0,44,0,2,2,2,52,Cloture on the Motion to Proceed Agreed to,2,0,98,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/58.json,2015
114,2015-02-23,42,0,2,0,2,2,47,Cloture on the Motion to Proceed Rejected,46,7,47,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/57.json,2015
114,2015-02-12,0,43,0,2,2,5,48,Nomination Confirmed,5,2,93,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/56.json,2015
114,2015-02-11,0,43,0,2,2,0,53,Bill Passed,0,2,98,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/55.json,2015
114,2015-02-09,0,44,0,2,2,0,46,Nomination Confirmed,0,8,92,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/54.json,2015
114,2015-02-05,43,0,2,0,2,2,52,Cloture on the Motion to Proceed Rejected,47,1,52,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/53.json,2015
114,2015-02-04,44,0,2,0,2,1,53,Cloture on the Motion to Proceed Rejected,47,0,53,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/52.json,2015
114,2015-02-03,44,0,2,0,2,2,51,Cloture on the Motion to Proceed Rejected,48,1,51,3/5,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/51.json,2015
114,2015-02-03,0,44,0,2,2,0,53,Bill Passed,0,1,99,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/50.json,2015
114,2015-03-27,42,0,2,0,3,2,52,Concurrent Resolution Agreed to,46,2,52,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/135.json,2015
114,2015-03-27,0,42,0,2,3,48,6,Amendment Agreed to,48,2,50,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/134.json,2015
114,2015-03-27,1,41,0,2,3,50,4,Amendment Rejected,51,2,47,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/133.json,2015
114,2015-03-27,40,2,2,0,3,2,52,Amendment Agreed to,44,2,54,1/2,https://api.propublica.org/congress/v1/114/senate/sessions/1/votes/132.json,2015
